CustomerID,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value,CLTV,Age,Under 30,Married,Number of Dependents,Referred a Friend,Number of Referrals,Offer,Avg Monthly Long Distance Charges,Internet Type,Avg Monthly GB Download,Device Protection Plan,Premium Tech Support,Streaming Music,Unlimited Data,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score
3571-RFHAR          ,1,0,0,0,65,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,E- check,109.15,6941.2,1,6001,60,0,0,0,0,0,Offer B,9.36,Fiber Optic,4,1,1,1,0,0.0,140.0,608.4,7689.6,2
3049-NDXFL          ,0,0,0,0,1,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,0,Mailed check,85.8,85.8,1,2850,30,0,0,0,0,0,Offer E,34.47,Fiber Optic,59,0,0,1,1,0.0,0.0,34.47,120.27,3
8183-ONMXC          ,0,0,0,0,2,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,0,E- check,80.75,159.45,1,2176,41,0,0,0,0,0,None,5.11,Fiber Optic,6,0,0,1,1,0.0,0.0,10.22,169.67,3
0666-UXTJO          ,1,1,1,0,34,1,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Auto Credit card,85.2,2874.45,0,5393,80,0,1,0,1,4,Offer C,29.66,Fiber Optic,29,1,0,0,1,0.0,0.0,1008.44,3882.89,5
3426-NIYYL          ,1,0,0,0,15,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,0,E- check,51.55,765.5,1,2087,47,0,0,0,0,0,Offer D,3.15,DSL,26,0,0,0,0,0.0,20.0,47.25,832.75,2
2391-SOORI          ,1,0,0,1,4,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,0,E- check,49.35,219.65,1,5858,40,0,0,1,0,0,Offer E,26.04,DSL,27,0,0,0,1,0.0,0.0,104.16,323.81,1
7180-PISOG          ,1,0,1,0,1,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,E- check,74.5,74.5,1,5554,41,0,1,0,0,0,None,36.44,Fiber Optic,16,0,0,0,1,0.0,0.0,36.44,110.94,3
5324-KTGCG          ,1,0,1,0,71,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,E- check,20.85,1539.75,0,4837,55,0,1,0,1,5,None,44.82,None,0,0,0,0,0,0.0,0.0,3182.22,4721.97,4
5130-YPIRV          ,0,0,1,0,62,1,No,DSL,Yes,Yes,Yes,No,Yes,No,Two year,1,Auto Credit card,72.0,4284.2,0,6489,22,1,1,0,1,1,Offer B,6.41,Cable,59,1,0,0,1,0.0,0.0,397.42,4681.62,4
2019-HDCZY          ,1,0,1,0,63,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,0,E- check,102.6,6296.75,0,4004,35,0,1,0,1,4,None,2.72,Fiber Optic,22,1,0,1,1,0.0,0.0,171.36,6468.11,5
4080-OGPJL          ,0,0,0,0,8,1,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,0,E- check,71.15,563.65,1,2662,53,0,0,0,0,0,Offer E,48.14,DSL,18,0,1,1,1,0.0,0.0,385.12,948.77,1
7061-OVMIM          ,0,0,1,0,30,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Auto Bank transfer,19.55,608.5,0,5203,57,0,1,0,1,1,None,21.14,None,0,0,0,0,0,0.0,0.0,634.2,1242.7,3
9163-GHAYE          ,0,0,0,0,15,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,0,E- check,48.85,736.8,0,5584,34,0,0,0,0,0,None,31.68,Cable,23,0,0,0,1,0.0,0.0,475.2,1212.0,5
3104-OWCGK          ,1,0,1,0,60,1,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,0,E- check,90.95,5453.4,1,4111,21,1,1,0,1,1,Offer B,33.25,Fiber Optic,52,1,0,1,1,0.0,0.0,1995.0,7448.4,3
7929-DMBCV          ,0,0,1,0,20,1,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,1,Mailed check,81.0,1683.7,0,4741,45,0,1,0,1,6,Offer D,11.39,Fiber Optic,21,1,1,0,1,0.0,0.0,227.8,1911.5,3
3736-BLEPA          ,1,0,0,0,28,1,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,1,Auto Bank transfer,91.25,2483.65,0,2886,50,0,0,0,0,0,Offer C,13.69,Fiber Optic,12,0,1,0,1,0.0,0.0,383.32,2866.97,5
3812-LRZIR          ,0,0,1,1,27,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,E- check,24.5,761.95,0,2645,51,0,1,1,1,1,None,35.52,None,0,0,0,0,0,0.0,0.0,959.04,1720.99,3
2832-KJCRD          ,0,0,0,0,38,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,E- check,103.65,3988.5,0,2511,22,1,0,0,0,0,Offer C,23.95,Fiber Optic,27,1,1,1,0,0.0,140.0,910.1,5038.6,5
7824-PANSQ          ,1,0,0,0,58,1,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,0,Auto Bank transfer,80.65,4807.35,0,6043,52,0,0,0,0,0,None,44.67,Fiber Optic,8,0,1,0,1,0.0,0.0,2590.86,7398.21,5
9170-ARBTB          ,0,0,1,0,52,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Auto Credit card,19.6,1012.4,0,4848,41,0,1,0,0,0,None,8.25,None,0,0,0,0,0,46.07,0.0,429.0,1395.33,3
1183-CANVH          ,0,0,1,0,23,1,No,DSL,No,No,No,Yes,Yes,No,One year,0,Auto Bank transfer,60.0,1347.15,0,3835,55,0,1,0,1,5,Offer D,1.39,DSL,18,0,1,0,1,0.0,0.0,31.97,1379.12,4
8374-UULRV          ,1,0,0,0,72,1,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,0,Auto Credit card,86.05,6309.65,0,5965,22,1,0,0,0,0,None,48.36,DSL,71,0,1,1,0,0.0,20.0,3481.92,9811.57,4
7982-VCELR          ,0,0,0,0,36,1,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Auto Credit card,94.8,3565.65,0,2807,20,1,0,0,0,0,None,19.64,Fiber Optic,71,0,0,1,1,30.26,0.0,707.04,4242.43,4
0925-VYDLG          ,0,0,0,0,3,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,0,E- check,75.25,242.0,1,5898,40,0,0,0,0,0,None,17.87,Fiber Optic,25,0,0,0,1,0.0,0.0,53.61,295.61,3
2187-PKZAY          ,1,0,0,0,12,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Auto Bank transfer,79.95,1043.4,0,2968,23,1,0,0,0,0,None,40.06,Fiber Optic,41,0,0,1,1,0.0,0.0,480.72,1524.12,5
2165-VOEGB          ,0,0,0,0,46,1,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,1,Auto Bank transfer,105.2,4822.85,1,3322,23,1,0,0,0,0,None,43.04,Fiber Optic,71,0,1,1,1,0.0,0.0,1979.84,6802.69,2
6257-DTAYD          ,1,0,1,0,71,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,1,Auto Credit card,104.15,7365.3,0,5973,27,1,1,0,1,1,Offer A,3.86,Fiber Optic,85,0,1,1,1,0.0,0.0,274.06,7639.36,4
9027-YFHQJ          ,1,0,0,0,7,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Auto Bank transfer,25.05,152.95,0,4868,26,1,0,0,0,0,Offer E,45.13,None,0,0,0,0,0,0.0,0.0,315.91,468.86,5
7162-WPHPM          ,1,0,1,1,58,1,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,0,Auto Credit card,71.6,4230.25,0,4747,44,0,1,3,1,1,None,40.57,DSL,25,1,1,0,1,45.54,0.0,2353.06,6537.77,4
6040-CGACY          ,0,0,0,0,15,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.6,299.4,0,3195,48,0,0,0,0,0,None,39.87,None,0,0,0,0,0,0.0,0.0,598.05,897.45,5
6754-LZUKA          ,1,0,1,0,61,1,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,0,Auto Bank transfer,80.9,4932.5,0,4161,29,1,1,0,1,1,None,23.31,DSL,51,1,0,1,1,0.0,0.0,1421.91,6354.41,3
7239-HZZCX          ,1,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.75,19.75,1,4851,21,1,0,0,0,0,None,29.33,None,0,0,0,0,0,0.0,0.0,29.33,49.08,3
1470-PSXNM          ,1,0,1,1,49,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,1,E- check,93.65,4520.15,0,5542,27,1,1,2,1,7,None,36.08,Fiber Optic,59,1,0,0,1,33.13,0.0,1767.92,6254.94,3
2408-WITXK          ,0,1,0,0,10,0,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,1,E- check,34.7,329.8,1,3244,67,0,0,0,0,0,Offer D,0.0,DSL,4,0,0,0,1,0.0,0.0,0.0,329.8,1
6370-ZVHDV          ,0,0,1,0,61,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Auto Bank transfer,25.3,1554.9,0,4501,52,0,1,0,1,1,Offer B,40.37,None,0,0,0,0,0,0.0,0.0,2462.57,4017.47,4
4822-LPTYJ          ,1,0,1,0,72,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,1,Auto Bank transfer,103.75,7346.2,0,4655,38,0,1,0,1,8,None,16.5,Fiber Optic,22,1,0,1,0,0.0,130.0,1188.0,8664.2,4
6390-DSAZX          ,0,0,0,0,1,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Mailed check,73.6,73.6,1,2565,21,1,0,0,0,0,None,6.19,Fiber Optic,52,0,0,1,1,0.0,0.0,6.19,79.79,1
4629-NRXKX          ,0,0,1,0,2,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,E- check,70.4,147.15,1,5687,47,0,1,0,1,1,None,46.23,Fiber Optic,21,0,0,0,1,0.0,0.0,92.46,239.61,1
5668-MEISB          ,0,0,1,1,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,0,Auto Credit card,106.1,7657.4,0,5146,57,0,1,1,1,1,None,6.41,Fiber Optic,14,1,1,0,1,0.0,0.0,461.52,8118.92,4
0422-OHQHQ          ,0,0,1,0,15,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.55,295.95,0,3009,23,1,1,0,1,7,None,34.63,None,0,0,0,0,0,0.0,0.0,519.45,815.4,5
1998-VHJHK          ,0,0,0,0,27,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.15,501.35,0,5606,36,0,0,0,0,0,None,20.18,None,0,0,0,0,0,0.0,0.0,544.86,1046.21,5
0842-IWYCP          ,0,0,0,0,46,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Auto Bank transfer,44.95,2168.9,0,2626,19,1,0,0,0,0,None,40.32,Cable,51,0,0,0,1,0.0,0.0,1854.72,4023.62,5
4883-QICIH          ,1,0,1,0,32,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Auto Bank transfer,69.75,2347.9,1,2356,37,0,1,0,1,1,None,5.99,Fiber Optic,5,0,0,0,1,19.67,0.0,191.68,2519.91,2
4710-FDUIZ          ,1,0,1,0,56,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,0,Auto Credit card,100.3,5614.45,1,5170,50,0,1,0,1,2,None,26.15,Fiber Optic,7,0,0,1,0,0.0,100.0,1464.4,7178.85,2
3865-YIOTT          ,1,0,1,1,72,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,1,Auto Bank transfer,106.1,7848.5,0,6283,40,0,1,1,1,1,None,11.67,Fiber Optic,26,1,0,1,1,0.0,0.0,840.24,8688.74,3
9488-FYQAU          ,0,0,1,0,63,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Auto Bank transfer,109.25,6841.4,0,5700,64,0,1,0,1,8,None,10.67,Fiber Optic,23,1,1,1,1,0.0,0.0,672.21,7513.61,4
6609-MXJHJ          ,0,0,1,1,30,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,25.1,789.55,0,5851,39,0,1,2,1,6,Offer C,47.21,None,0,0,0,0,0,15.41,0.0,1416.3,2190.44,3
6873-UDNLD          ,1,0,0,0,40,1,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,0,E- check,67.45,2731.0,0,4714,28,1,0,0,0,0,None,39.05,DSL,58,1,0,1,1,0.0,0.0,1562.0,4293.0,3
8344-WFMFH          ,1,0,0,1,9,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,1,E- check,50.1,484.05,0,4738,34,0,0,2,0,0,Offer E,27.64,Cable,29,0,0,0,1,0.0,0.0,248.76,732.81,4
1697-NVVGY          ,1,1,1,0,19,1,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,0,Auto Bank transfer,66.4,1286.05,0,4533,71,0,1,0,1,1,None,30.44,DSL,26,1,0,0,1,0.0,0.0,578.36,1864.41,4
3873-WOSBC          ,1,0,1,0,67,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Auto Credit card,25.6,1784.9,0,4879,58,0,1,0,1,1,Offer A,11.74,None,0,0,0,0,0,0.0,0.0,786.58,2571.48,3
7479-NITWS          ,1,0,0,0,7,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Auto Credit card,89.35,631.85,1,4154,35,0,0,0,0,0,None,36.84,Fiber Optic,17,1,0,0,0,0.0,60.0,257.88,949.73,1
2452-KDRRH          ,1,1,0,0,67,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Auto Credit card,101.4,6841.05,0,5269,76,0,0,0,0,0,None,38.85,Fiber Optic,19,1,0,0,1,0.0,0.0,2602.95,9444.0,4
8098-LLAZX          ,0,1,0,0,4,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,E- check,95.45,396.1,1,3677,74,0,0,0,0,0,Offer E,31.61,Fiber Optic,2,0,0,0,1,0.0,0.0,126.44,522.54,3
6726-NNFWD          ,0,1,1,0,71,1,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,0,Auto Credit card,89.45,6435.25,0,6004,74,0,1,0,1,10,Offer A,16.26,Fiber Optic,27,1,0,0,1,0.0,0.0,1154.46,7589.71,4
6861-XWTWQ          ,1,1,1,0,7,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,E- check,99.25,665.45,1,2487,71,0,1,0,1,1,None,42.92,Fiber Optic,2,1,0,1,1,0.0,0.0,300.44,965.89,2
8174-LNWMW          ,0,0,0,0,31,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Auto Credit card,20.9,689.35,0,5581,52,0,0,0,0,0,None,26.16,None,0,0,0,0,0,0.0,0.0,810.96,1500.31,5
7746-AWNQW          ,0,0,0,0,28,0,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,1,Mailed check,35.75,961.4,0,2431,62,0,0,0,0,0,Offer C,0.0,DSL,2,1,1,0,1,0.0,0.0,0.0,961.4,4
5995-LFTLE          ,1,0,0,0,58,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Auto Credit card,25.3,1474.35,0,4477,39,0,0,0,0,0,None,48.78,None,0,0,0,0,0,0.0,0.0,2829.24,4303.59,5
2011-TRQYE          ,1,0,0,0,18,0,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,1,Auto Credit card,33.5,600.0,1,5474,59,0,0,0,0,0,Offer D,0.0,DSL,26,1,0,0,1,0.0,0.0,0.0,600.0,2
0867-LDTTC          ,1,0,0,0,5,1,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,0,Auto Bank transfer,75.15,392.65,0,5900,51,0,0,0,0,0,None,45.69,Cable,4,1,1,1,1,0.0,0.0,228.45,621.1,4
6519-ZHPXP          ,0,0,1,1,72,1,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Auto Bank transfer,108.3,7679.65,0,4183,51,0,1,2,1,1,None,41.55,Fiber Optic,25,1,1,1,0,36.13,50.0,2991.6,10685.12,4
6331-EWIEB          ,1,0,0,0,20,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,E- check,85.25,1734.5,1,2414,49,0,0,0,0,0,Offer D,1.36,Fiber Optic,25,0,0,0,1,0.0,0.0,27.2,1761.7,2
2220-IAHLS          ,0,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Auto Credit card,19.4,19.4,0,5566,49,0,0,0,0,0,None,2.85,None,0,0,0,0,0,0.0,0.0,2.85,22.25,3
2828-SLQPF          ,1,0,0,0,19,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Auto Bank transfer,45.0,865.85,0,4519,53,0,0,0,0,0,None,29.52,DSL,5,0,0,0,1,22.55,0.0,560.88,1404.18,3
2057-BOYKM          ,0,1,1,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,1,Auto Bank transfer,96.6,6827.5,0,5153,70,0,1,0,1,10,None,28.09,Fiber Optic,20,1,1,0,1,0.0,0.0,2022.48,8849.98,4
2371-JQHZZ          ,1,0,1,0,24,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,E- check,93.0,2248.05,0,5886,54,0,1,0,1,7,None,46.91,Fiber Optic,20,0,0,1,0,0.0,40.0,1125.84,3413.89,5
5073-RZGBK          ,0,0,1,1,50,1,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,1,Auto Bank transfer,80.05,4042.2,0,5823,50,0,1,3,1,6,Offer B,49.18,DSL,76,1,1,1,1,0.0,0.0,2459.0,6501.2,3
0151-ONTOV          ,0,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Mailed check,70.9,70.9,1,4739,43,0,0,0,0,0,Offer E,39.81,Fiber Optic,23,0,0,0,1,0.0,0.0,39.81,110.71,1
6516-NKQBO          ,1,0,1,0,38,1,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,0,Auto Credit card,81.0,3084.9,0,3067,28,1,1,0,1,1,None,22.05,Cable,73,1,1,1,1,0.0,0.0,837.9,3922.8,4
8498-XXGWA          ,0,0,1,0,65,1,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,1,Mailed check,55.15,3673.15,0,6205,63,0,1,0,1,7,None,19.99,DSL,26,1,0,0,1,0.0,0.0,1299.35,4972.5,3
1670-SVOWZ          ,0,0,1,0,14,1,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,1,Auto Credit card,89.65,1208.35,1,2504,57,0,1,0,1,1,Offer D,7.62,Fiber Optic,3,0,1,1,0,0.0,120.0,106.68,1435.03,1
6732-FZUGP          ,0,0,0,0,47,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,0,Auto Credit card,94.9,4615.25,0,4510,30,0,0,0,0,0,Offer B,40.25,Fiber Optic,69,1,0,0,1,0.0,0.0,1891.75,6507.0,4
2330-PQGDQ          ,1,0,1,1,51,1,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,0,Auto Bank transfer,84.2,4299.75,0,4952,36,0,1,3,1,6,None,9.5,Fiber Optic,51,0,1,0,1,39.68,0.0,484.5,4744.57,5
9938-ZREHM          ,0,0,1,0,37,1,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,0,Mailed check,72.1,2658.4,0,2703,41,0,1,0,1,4,None,42.45,DSL,23,0,1,1,1,16.36,0.0,1570.65,4212.69,3
6683-VLCTZ          ,1,1,0,0,20,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,E- check,98.55,1842.8,1,5444,73,0,0,0,0,0,None,44.44,Fiber Optic,13,1,0,0,0,0.0,120.0,888.8,2851.6,3
0866-QLSIR          ,0,0,0,0,34,1,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,1,Mailed check,64.4,2088.75,1,5189,53,0,0,0,0,0,Offer C,34.41,DSL,4,0,1,0,1,0.0,0.0,1169.94,3258.69,2
7422-WNBTY          ,1,0,1,0,33,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,1,E- check,93.35,3092.0,0,3348,35,0,1,0,1,5,None,31.76,Fiber Optic,7,1,0,1,1,0.0,0.0,1048.08,4140.08,4
4592-IWTJI          ,0,0,1,1,3,0,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,0,Auto Credit card,29.7,91.7,1,2613,46,0,1,2,1,1,Offer E,0.0,Cable,15,0,0,0,1,0.0,0.0,0.0,91.7,1
7064-FRRSW          ,1,1,0,0,48,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,1,E- check,99.0,4744.35,0,3061,71,0,0,0,0,0,None,5.87,Fiber Optic,2,0,0,0,1,0.0,0.0,281.76,5026.11,4
2469-DTSGX          ,0,1,0,0,72,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,0,E- check,111.65,7943.45,0,5388,72,0,0,0,0,0,Offer A,44.81,Fiber Optic,14,1,1,0,1,0.0,0.0,3226.32,11169.77,5
1698-XFZCI          ,1,0,0,0,61,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,1,E- check,107.75,6521.9,0,5364,30,0,0,0,0,0,Offer B,42.4,Fiber Optic,71,1,0,1,1,0.0,0.0,2586.4,9108.3,3
4706-DGAHW          ,1,1,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,E- check,45.2,45.2,0,4576,73,0,0,0,0,0,Offer E,49.34,DSL,15,0,0,0,1,0.0,0.0,49.34,94.54,3
2056-EVGZL          ,1,0,1,1,68,1,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,0,Auto Credit card,105.75,7322.5,0,4437,56,0,1,2,1,9,None,8.88,Fiber Optic,17,1,1,1,1,0.0,0.0,603.84,7926.34,3
7682-AZNDK          ,1,0,1,1,34,1,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,1,E- check,89.85,3091.75,0,3096,25,1,1,3,1,5,None,18.36,Fiber Optic,85,1,0,0,1,14.93,0.0,624.24,3701.06,5
9102-OXKFY          ,1,0,0,0,59,1,Yes,DSL,No,No,Yes,No,No,No,Two year,0,Auto Credit card,54.15,3116.15,0,4293,35,0,0,0,0,0,Offer B,49.48,Cable,9,1,0,0,1,0.0,0.0,2919.32,6035.47,3
4376-KFVRS          ,1,0,1,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Auto Credit card,114.05,8468.2,0,4842,52,0,1,0,1,5,Offer A,30.75,Fiber Optic,3,1,1,1,1,0.0,0.0,2214.0,10682.2,3
6143-JQKEA          ,1,0,0,0,10,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Auto Credit card,45.8,436.2,0,5586,34,0,0,0,0,0,None,15.45,Cable,22,0,0,0,1,0.0,0.0,154.5,590.7,3
5438-QMDDL          ,0,0,1,0,19,1,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,1,Mailed check,59.8,1130.85,0,3652,20,1,1,0,1,3,None,8.3,DSL,48,0,0,1,1,0.0,0.0,157.7,1288.55,3
5649-TJHOV          ,1,1,1,0,27,0,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,0,Auto Bank transfer,36.5,1032.0,1,4564,68,0,1,0,1,1,Offer C,0.0,DSL,25,0,0,0,0,0.0,30.0,0.0,1062.0,1
6077-BDPXA          ,0,0,0,0,3,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,E- check,70.15,194.2,0,2228,56,0,0,0,0,0,None,5.63,Fiber Optic,15,0,0,0,1,0.0,0.0,16.89,211.09,3
0812-WUPTB          ,1,1,1,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Mailed check,70.85,70.85,1,3022,65,0,1,0,1,1,Offer E,49.6,Fiber Optic,13,0,0,0,1,0.0,0.0,49.6,120.45,2
4013-UBXWQ          ,0,0,0,0,7,1,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,1,E- check,74.65,521.1,1,4612,33,0,0,0,0,0,Offer E,48.82,Cable,19,0,1,1,1,28.35,0.0,341.74,834.49,3
5923-GXUOC          ,1,0,0,0,10,1,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,1,E- check,104.4,1081.45,1,5035,37,0,0,0,0,0,None,8.38,Fiber Optic,2,1,0,1,1,0.0,0.0,83.8,1165.25,1
0137-UDEUO          ,0,0,0,0,3,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.85,63.75,1,3398,24,1,0,0,0,0,Offer E,25.75,None,0,0,0,0,0,0.0,0.0,77.25,141.0,1
2851-STERV          ,1,1,0,0,35,1,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,1,E- check,73.0,2471.25,0,2715,79,0,0,0,0,0,None,3.04,DSL,18,1,1,0,1,0.0,0.0,106.4,2577.65,4
2541-YGPKE          ,1,0,1,1,42,1,No,DSL,Yes,No,No,Yes,No,Yes,One year,0,Auto Credit card,63.7,2763.35,0,3764,29,1,1,3,1,10,None,44.95,DSL,69,0,1,1,1,0.0,0.0,1887.9,4651.25,4
6933-VLYFX          ,1,0,1,1,31,0,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,0,E- check,59.95,1848.8,0,4337,64,0,1,2,1,7,Offer C,0.0,Cable,25,1,1,1,1,0.0,0.0,0.0,1848.8,3
1162-ECVII          ,1,1,1,0,72,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Auto Bank transfer,109.75,7932.5,0,4265,66,0,1,0,1,1,Offer A,18.74,Fiber Optic,14,1,1,1,0,0.0,140.0,1349.28,9421.78,4
2519-TWKFS          ,1,0,1,1,25,1,Yes,DSL,No,No,No,Yes,No,No,One year,1,Mailed check,55.1,1466.1,0,2499,34,0,1,1,1,2,None,47.1,DSL,25,0,1,0,1,0.0,0.0,1177.5,2643.6,4
9897-KXHCM          ,0,0,1,0,3,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,E- check,80.3,250.05,1,3212,37,0,1,0,1,1,Offer E,48.38,Fiber Optic,14,0,0,1,1,0.0,0.0,145.14,395.19,1
0529-ONKER          ,1,1,0,0,15,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,0,E- check,75.65,1146.65,1,2099,70,0,0,0,0,0,Offer D,46.38,Fiber Optic,19,0,0,0,1,0.0,0.0,695.7,1842.35,3
3657-COGMW          ,0,1,0,0,52,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,0,Auto Credit card,108.1,5839.3,0,4251,76,0,0,0,0,0,None,11.01,Fiber Optic,18,1,0,0,1,0.0,0.0,572.52,6411.82,4
